1, 27065.407841998676, 24669.1965993384, 27065.407841998676, 25130.626918028112, 24656.24374918317, 25130.626918028112
2, 27329.504382654242, 24469.241212833334, 27329.504382654242, 22709.367671125558, 24645.572832551898, 26124.618645829123
3, 27627.66178046255, 24511.051551386678, 27627.66178046255, 22345.376173237124, 24640.410803616982, 26697.611801995314
4, 28001.36769791487, 24666.552448153416, 28001.36769791487, 25722.656925366035, 24587.442412791544, 27238.61265149388
5, 28229.62986777743, 24642.66115785155, 28229.62986777743, 23772.36678188549, 24571.795550668325, 27601.674969150346
6, 28287.336508987835, 24483.432439198266, 28287.336508987835, 23816.489447670898, 24583.288866821076, 27832.370636617106
7, 28412.97530145712, 24198.85802566142, 28412.97530145712, 26783.650351697732, 24570.023753785856, 28023.85378881933
8, 28538.76505397943, 23964.573952134153, 28538.76505397943, 28210.10824046737, 24473.934293968756, 28210.10824046737
9, 28691.654632570593, 24220.15016364077, 28691.654632570593, 28334.198993551836, 24336.928023528733, 28334.198993551836
10, 29002.047976260234, 24304.891775174612, 29002.047976260234, 28327.669158256213, 24272.52285256684, 28484.186259970193
11, 29319.38866807499, 24395.37211012994, 29319.38866807499, 28674.57024061535, 24317.329297793334, 28674.57024061535
12, 29509.2539661008, 24559.667407081655, 29509.2539661008, 28135.144111857735, 24414.12402989287, 28935.48614131272
13, 29768.43540185805, 24605.140068931327, 29768.43540185805, 26436.77120659153, 24480.63352327151, 29174.478999336097
14, 29914.84232891328, 24668.167923354613, 29914.84232891328, 25623.27616970422, 24535.992543061035, 29360.3161933718
15, 29914.84232891328, 24668.167923354613, 29914.84232891328, 25257.46864401591, 24569.60406743253, 29498.141175393306
16, 30048.307009703356, 24521.40560903643, 30048.307009703356, 25204.93777098037, 24603.165762005705, 29620.2740956838
17, 30199.799623621824, 24271.14743998319, 30199.799623621824, 27277.671069283017, 24592.535872764845, 29737.503373215288
18, 30208.1993650005, 24255.864980620026, 30208.1993650005, 29703.77882766418, 24512.831619166678, 29868.40083064957
19, 30346.35231250673, 24316.941260357933, 30346.35231250673, 29986.692611580474, 24445.729436002617, 29986.692611580474
20, 30508.091187561586, 24643.42538379956, 30508.091187561586, 29785.051753532138, 24411.574775195022, 30116.390234060877
21, 30513.752266155465, 24626.55000704169, 30513.752266155465, 25068.663738368472, 24482.66124529579, 30217.806471862732
22, 30721.60729887679, 24623.191347759373, 30721.60729887679, 25958.89025140259, 24491.309410736238, 30282.699278379478
23, 30769.460464569143, 24513.896305754286, 30769.460464569143, 26031.59408407604, 24539.40486892432, 30387.93974004511
24, 31023.109731749148, 24537.415992382343, 31023.109731749148, 27624.994372270034, 24539.31985373702, 30479.22641888193
25, 31023.109731749148, 24537.415992382343, 31023.109731749148, 26880.029358350963, 24598.302813263846, 30596.387730686034
26, 31210.825538978017, 24589.814601319813, 31210.825538978017, 27144.341944667092, 24573.071829339664, 30696.022738094627
27, 31324.09255513468, 24472.798185613545, 31324.09255513468, 27109.346993132276, 24570.322382794664, 30846.798731963943
28, 31337.481276093895, 24607.811075036105, 31337.481276093895, 28910.309959746304, 24532.464265199793, 30952.592729854096
29, 31429.951343298788, 24574.41954452945, 31429.951343298788, 26971.71235515142, 24567.85375909259, 31062.611510733914
30, 31429.951343298788, 24574.41954452945, 31429.951343298788, 28415.033008672457, 24565.313982543463, 31150.43374303012
31, 31429.951343298788, 24574.41954452945, 31429.951343298788, 27624.6509369706, 24580.884533216373, 31212.013197909007
32, 31600.85521178186, 24573.10655944657, 31600.85521178186, 28353.299199419853, 24578.616457318385, 31265.853717892907
33, 31630.930333056425, 24627.863611631266, 31630.930333056425, 28758.626331196592, 24584.437858083627, 31339.35920313981
34, 31630.930333056425, 24627.863611631266, 31630.930333056425, 26727.06444083704, 24635.456341579822, 31371.604329956994
35, 31630.930333056425, 24627.863611631266, 31630.930333056425, 26745.845377766615, 24637.738131267484, 31391.395571980476
36, 31664.813585077172, 24515.381429124263, 31664.813585077172, 26426.728594548644, 24649.065441758044, 31414.753250020207
37, 31664.813585077172, 24515.381429124263, 31664.813585077172, 29025.876906891383, 24596.91048045035, 31434.301314056283
38, 31664.813585077172, 24515.381429124263, 31664.813585077172, 28194.47962052048, 24604.037984937037, 31469.273851061804
39, 31664.813585077172, 24515.381429124263, 31664.813585077172, 29257.616370271007, 24587.373900282055, 31495.42500597389
40, 31671.6595572998, 24615.30157676178, 31671.6595572998, 28083.466604201654, 24565.558570987167, 31525.135274848104
41, 31671.6595572998, 24615.30157676178, 31671.6595572998, 26549.654049139674, 24620.309135604886, 31542.606144595844
42, 31763.073534372827, 24584.387794779, 31763.073534372827, 30372.774419878006, 24556.78981367558, 31582.401113992088
43, 31763.073534372827, 24584.387794779, 31763.073534372827, 27803.030657029147, 24588.773204129528, 31609.64585659167
44, 31763.073534372827, 24584.387794779, 31763.073534372827, 29194.242426002602, 24546.954093216405, 31616.717198655995
45, 31893.274815071978, 24350.917696187385, 31893.274815071978, 27827.468798605314, 24573.735051290045, 31635.21865272487
46, 31931.616609435747, 24634.68791885221, 31931.616609435747, 30785.8086589661, 24549.5691347671, 31648.71844164495
47, 31931.616609435747, 24634.68791885221, 31931.616609435747, 26291.697705024442, 24627.4560120727, 31683.878473071116
48, 31931.616609435747, 24634.68791885221, 31931.616609435747, 27352.788294803166, 24628.54297268622, 31692.8775003172
49, 31931.616609435747, 24634.68791885221, 31931.616609435747, 26341.436773333386, 24624.724961037457, 31723.519293349844
50, 31931.616609435747, 24634.68791885221, 31931.616609435747, 26881.41286408711, 24614.91203863982, 31745.786454526242
51, 31931.616609435747, 24634.68791885221, 31931.616609435747, 27073.05575963433, 24587.946857137515, 31765.20673171314
52, 31931.616609435747, 24634.68791885221, 31931.616609435747, 27090.945876832746, 24585.05356152201, 31785.243405834888
53, 31937.373527662156, 24602.432400577945, 31937.373527662156, 25554.903522909786, 24595.803154573805, 31808.921183652197
54, 31937.373527662156, 24602.432400577945, 31937.373527662156, 27131.58901970408, 24567.020470379874, 31820.634508868694
55, 31943.41869548138, 24267.49365817343, 31943.41869548138, 31324.266817429263, 24460.10823598124, 31846.768695438965
56, 32114.277436201373, 24553.417602606052, 32114.277436201373, 28038.14886436423, 24575.987984846455, 31871.941183226318
57, 32225.351305224354, 24489.18202959802, 32225.351305224354, 27539.60810460975, 24639.78691942893, 31900.55498807257
58, 32225.351305224354, 24489.18202959802, 32225.351305224354, 29300.096310535984, 24606.067554573692, 31922.671171960053
59, 32225.351305224354, 24489.18202959802, 32225.351305224354, 30017.53970883625, 24571.866117486716, 31944.36488865406
60, 32292.325213934884, 24659.848686111283, 32292.325213934884, 28994.063411055715, 24532.76098713707, 31977.5306628067
61, 32292.325213934884, 24659.848686111283, 32292.325213934884, 26055.926155091853, 24585.499178732465, 32035.04845159229
62, 32292.325213934884, 24659.848686111283, 32292.325213934884, 26087.33494421257, 24604.075028398882, 32056.649480833574
63, 32331.83336743133, 24608.716733090263, 32331.83336743133, 27695.773944108365, 24601.138641100864, 32091.727074187347
64, 32345.55317455752, 24524.601472262242, 32345.55317455752, 28077.931251369766, 24610.170098553477, 32117.917930621625
65, 32345.55317455752, 24524.601472262242, 32345.55317455752, 27937.25186051094, 24604.460028076744, 32154.89672695889
66, 32345.55317455752, 24524.601472262242, 32345.55317455752, 29020.01034193828, 24597.2488307754, 32184.94045150717
67, 32428.120357106338, 24578.403853433392, 32428.120357106338, 27810.025239883456, 24612.04094486743, 32219.011334654544
68, 32428.120357106338, 24578.403853433392, 32428.120357106338, 28904.887407462196, 24651.174030949074, 32248.549499412442
69, 32428.120357106338, 24578.403853433392, 32428.120357106338, 28374.34816377067, 24648.68601516719, 32248.10017426093
70, 32428.120357106338, 24578.403853433392, 32428.120357106338, 28218.09848698518, 24641.93068150719, 32270.845975270964
71, 32428.120357106338, 24578.403853433392, 32428.120357106338, 27692.99103481372, 24625.941932474663, 32285.76092570986
72, 32428.120357106338, 24578.403853433392, 32428.120357106338, 27349.686135155425, 24614.47176924431, 32290.82098785183
73, 32428.120357106338, 24578.403853433392, 32428.120357106338, 28070.330506397513, 24592.709759557685, 32301.09025363335
74, 32436.9295342178, 24532.146024722675, 32436.9295342178, 28615.627821483547, 24557.559607295472, 32307.39406266681
75, 32436.9295342178, 24532.146024722675, 32436.9295342178, 29168.55157338328, 24551.92957407922, 32343.699436513747
76, 32523.01689418083, 24549.14321745256, 32523.01689418083, 28647.315316369128, 24560.468342707583, 32351.29057987168
77, 32523.01689418083, 24549.14321745256, 32523.01689418083, 28127.104135852456, 24604.727700574615, 32364.933241726805
78, 32523.01689418083, 24549.14321745256, 32523.01689418083, 29370.181254417977, 24597.230738406288, 32374.057709963367
79, 32543.770608244966, 24645.299185658194, 32543.770608244966, 29202.37962685674, 24580.418732778813, 32386.865624103277
80, 32543.770608244966, 24645.299185658194, 32543.770608244966, 26203.079845804783, 24594.890798112552, 32398.51188477042
81, 32543.770608244966, 24645.299185658194, 32543.770608244966, 27276.039376577854, 24592.006503490098, 32410.70967673408
82, 32543.770608244966, 24645.299185658194, 32543.770608244966, 27295.82709604089, 24592.65961574122, 32426.265709815765
83, 32558.73039324517, 24613.98382604957, 32558.73039324517, 28553.456109448172, 24611.77805630826, 32454.83001656236
84, 32558.73039324517, 24613.98382604957, 32558.73039324517, 27848.645185416943, 24620.536347923084, 32453.01628481375
85, 32570.251036901536, 24620.18803041106, 32570.251036901536, 28212.755053086334, 24614.494638374417, 32464.291775572143
86, 32570.251036901536, 24620.18803041106, 32570.251036901536, 27148.832444938354, 24641.08568498826, 32459.2887082982
87, 32570.251036901536, 24620.18803041106, 32570.251036901536, 28406.886816079732, 24647.59892905473, 32482.974282587606
88, 32581.634671735002, 24639.19648621859, 32581.634671735002, 27340.34296961744, 24670.505777410104, 32478.46003010135
89, 32581.634671735002, 24639.19648621859, 32581.634671735002, 26984.401658228835, 24666.865128347785, 32479.254638665738
90, 32581.634671735002, 24639.19648621859, 32581.634671735002, 27167.676461358325, 24668.80249896117, 32485.01440048325
91, 32701.79896104396, 24671.21458705129, 32701.79896104396, 27878.405968982977, 24656.33165358724, 32491.779379377003
92, 32701.79896104396, 24671.21458705129, 32701.79896104396, 26825.36299950024, 24651.331665222267, 32518.118214260965
93, 32735.872099587075, 24655.988112395386, 32735.872099587075, 27358.06325610182, 24652.91311644471, 32517.083292426596
